Date,Time,Temperature,Tair,Treflect
8:28:00 PM,0,20.53,19.333,20.94
8:28:00 PM,0.1,20.56,19.334,20.97
8:28:00 PM,0.2,20.62,19.335,21.03
8:28:00 PM,0.3,20.71,19.336,21.08
8:28:00 PM,0.4,20.66,19.336,21.01
8:28:00 PM,0.5,20.66,19.336,21.01
8:28:00 PM,0.6,20.66,19.336,21.01
8:28:00 PM,0.7,20.66,19.337,21.01
8:28:00 PM,0.8,20.66,19.339,21.01
8:28:00 PM,0.9,20.66,19.34,21.01
8:28:01 PM,1,20.66,19.339,21.01
8:28:01 PM,1.1,20.66,19.337,21.01
8:28:01 PM,1.2,20.66,19.336,21.01
8:28:01 PM,1.3,20.66,19.337,21.01
8:28:01 PM,1.4,20.66,19.339,21.01
8:28:01 PM,1.5,20.66,19.34,21.01
8:28:01 PM,1.6,20.66,19.34,21.01
8:28:01 PM,1.7,21.05,19.34,21.08
8:28:01 PM,1.8,21.12,19.34,21.14
8:28:01 PM,1.9,21.14,19.34,21.13
8:28:02 PM,2,21.17,19.34,21.12
8:28:02 PM,2.1,21.2,19.34,21.13
8:28:02 PM,2.2,21.3,19.342,21.2
8:28:02 PM,2.3,21.31,19.345,21.18
8:28:02 PM,2.4,21.33,19.347,21.17
8:28:02 PM,2.5,21.35,19.347,21.17
8:28:02 PM,2.6,21.45,19.347,21.23
8:28:02 PM,2.7,21.47,19.347,21.24
8:28:02 PM,2.8,21.5,19.347,21.23
8:28:02 PM,2.9,21.51,19.347,21.23
8:28:03 PM,3,21.5,19.347,21.17
8:28:03 PM,3.1,21.47,19.346,21.13
8:28:03 PM,3.2,21.52,19.345,21.15
8:28:03 PM,3.3,21.51,19.344,21.12
8:28:03 PM,3.4,21.53,19.342,21.11
8:28:03 PM,3.5,21.6,19.341,21.15
8:28:03 PM,3.6,21.6,19.34,21.13
8:28:03 PM,3.7,21.61,19.341,21.12
8:28:03 PM,3.8,21.7,19.342,21.18
8:28:03 PM,3.9,21.73,19.343,21.19
8:28:04 PM,4,21.75,19.346,21.17
8:28:04 PM,4.1,21.82,19.348,21.21
8:28:04 PM,4.2,21.78,19.351,21.17
8:28:04 PM,4.3,21.82,19.351,21.19
8:28:04 PM,4.4,21.85,19.351,21.18
8:28:04 PM,4.5,21.91,19.351,21.19
8:28:04 PM,4.6,21.94,19.351,21.2
8:28:04 PM,4.7,21.95,19.351,21.22
8:28:04 PM,4.8,22,19.351,21.21
8:28:04 PM,4.9,22.03,19.351,21.21
8:28:05 PM,5,22.04,19.351,21.21
8:28:05 PM,5.1,22.12,19.351,21.26
8:28:05 PM,5.2,22.15,19.352,21.26
8:28:05 PM,5.3,22.15,19.353,21.24
8:28:05 PM,5.4,22.16,19.354,21.24
